STT,Stock_code,Year,CR,QR,ITR,DSO,FATR,ATR,DAR,EAR,DER,ROS,ROA,ROE,CFR,WCTA,ARtoCA,STR,SDA,LDA,PRE,IRR,IT,CPtoAR,FAR,STDR,TDR,LogTA,Risk
6514,ISH,2020,0.264423498,0.227953835,26.67254547,67.23908093,0.260358645,0.242469252,0.25654594,0.74345406,0.422168829,0.289756944,0.070257149,0.094500996,0.048759152,-0.18335312,0.677680632,0.399004406,0.249264516,0.007281425,0.134522233,0.071521928,13.98172598,2.845557843,0.931289424,0.971617463,0.25654594,27.33061097,0
6515,ISH,2021,0.682333313,0.615918232,35.12503935,86.62461441,0.365040811,0.329432989,0.182705455,0.817294545,0.293576537,0.400771351,0.132027304,0.161541888,0.062092557,-0.044859583,0.811400748,0.529342685,0.141215887,0.041489568,0.265762783,0.068687949,14.55859449,1.746442052,0.902455229,0.772915549,0.182705455,27.30677648,0
6516,ISH,2022,0.656495227,0.587607956,33.37843408,76.21316996,0.434477173,0.38604936,0.167895053,0.832104947,0.25825985,0.422598002,0.163143688,0.196061433,0.107496469,-0.057672752,0.731325176,0.593829583,0.167895053,0,0.316273488,0.072522909,13.78874644,1.978434451,0.888537726,1,0.167895053,27.26314057,0
6517,ISH,2023,1.592546457,1.450368416,29.33781566,99.37912057,0.574269268,0.350237069,0.08396568,0.91603432,0.124620348,0.397913803,0.139364164,0.152138584,0.31467114,0.049753566,0.713132902,0.519815541,0.08396568,0,0.2588109,0.077319755,12.93330536,1.619121618,0.609883009,1,0.08396568,27.22737718,0
6518,ISH,2024,2.403727041,2.198864076,25.62874092,62.68424851,0.528591353,0.313196502,0.05965216,0.94034784,0.083946941,0.384157926,0.120316918,0.127949375,0.237012014,0.083735351,0.375120791,0.440753328,0.05965216,0,0.208438234,0.084315679,11.86019026,2.694628047,0.592511587,1,0.05965216,27.174168,0
6519,IST,2017,0.975576359,0.975168534,5410.762133,133.6121084,1.970717434,0.768495532,0.563044809,0.436955191,1.646516846,0.128651169,0.098867848,0.226265417,0.167278502,-0.008505891,0.827987177,2.247318187,0.348264672,0.214780137,0.359592008,0.00027004,3703.158367,1.869652483,0.38995724,0.618538109,0.563044809,26.5845381,1
6520,IST,2018,1.13907122,1.138609938,5615.151259,107.1677852,2.299981997,0.704153287,0.595483099,0.404516901,1.972285643,0.12668788,0.089207687,0.220528949,0.371578997,0.037807373,0.66764944,2.332209629,0.271856195,0.323626904,0.372925415,0.00025702,3890.750639,2.359937746,0.306155999,0.456530497,0.595483099,26.70905535,1
6521,IST,2019,0.869772244,0,0,92.51963105,1.003055441,0.555721632,0.663328195,0.336671805,2.820218272,0.136389065,0.075794354,0.225128308,0.290059291,-0.032826201,0.642503833,2.362716243,0.252067621,0.411260574,0.401524448,0,0,2.673437697,0.55402883,0.380004383,0.663328195,26.95877967,1
6522,IST,2020,0.801549548,0,0,86.82961715,1.331108135,0.626764745,0.641409469,0.358590531,2.709399234,0.129124389,0.080930615,0.225690886,0.238194833,-0.053471158,0.690369681,2.647537963,0.269443368,0.371966102,0.419998725,0,0,2.937433163,0.470859376,0.420080121,0.641409469,26.95229414,1
6523,IST,2021,0.816903364,0.815169143,1235.777396,99.25681784,1.685909345,0.68108154,0.6493262,0.3506738,2.692335136,0.135840321,0.092518335,0.263830189,0.232379013,-0.058188179,0.713413796,2.824003964,0.317800374,0.331525825,0.473600233,0.001209544,826.7581384,2.460201894,0.403984676,0.489431005,0.6493262,26.93370895,1
6524,IST,2022,1.038957876,1.03894752,247815.1005,82.73166402,2.282257427,0.776942008,0.593425005,0.406574995,2.428916924,0.130993916,0.101774676,0.250322026,0.374734183,0.011793764,0.559902508,3.180060792,0.302731175,0.290693831,0.494502523,5.61424E-06,178118.6194,3.171046853,0.340426982,0.510142262,0.593425005,26.92076987,1
6525,IST,2023,0.989646637,0,0,66.75961795,3.092271368,0.906829723,0.537971571,0.462028429,2.061064771,0.131638548,0.119373748,0.258368837,0.384353391,-0.002848518,0.609156843,3.474225958,0.275129681,0.26284189,0.573068644,0,0,3.97143329,0.293256838,0.511420484,0.537971571,26.85465228,0
6526,IST,2024,0.917545914,0,0,62.57953419,3.628643452,0.869525653,0.546543522,0.453456478,1.907250947,0.143857465,0.125087756,0.27585394,0.491532097,-0.028854288,0.464297002,3.034348696,0.349943697,0.196599825,0.542463183,0,0,4.170775417,0.239628298,0.640285142,0.546543522,26.98427135,0
6527,ITA,2017,3.591283642,1.286748467,0.216754402,886.9341067,10.62052405,0.059611276,0.202540049,0.797459951,0.278867152,0.010735948,0.000639984,0.000802527,0.072837994,0.309237466,0.337987043,0.082075752,0.119337559,0.083202489,0.00196272,10.29634984,0.097121797,0.184395489,0.005612838,0.589204753,0.202540049,30.18989288,0
6528,ITA,2018,3.246063072,0.831242253,0.157551553,770.1339602,10.9891152,0.052654189,0.206234778,0.793765222,0.287568118,0.120160995,0.00632698,0.007970845,0.02784642,0.310847428,0.247299965,0.073419557,0.138396571,0.067838207,0.009039125,16.93689932,0.059042684,0.177611056,0.004791486,0.671063205,0.206234778,30.20253955,0
6529,ITA,2019,3.116992411,0.993307611,0.318823622,506.5311816,15.27893218,0.099899228,0.203547453,0.796452547,0.288481909,0.155276205,0.015511973,0.01947633,0.052023324,0.31234955,0.30145197,0.141584282,0.14754401,0.056003443,0.024199418,4.702400767,0.212657332,0.480636279,0.006538365,0.724862963,0.203547453,30.21882822,0
6530,ITA,2020,3.003221126,1.052166914,0.159776103,1181.493699,6.049013462,0.048069523,0.201870759,0.798129241,0.290333026,0.276133141,0.013273588,0.016630876,0.039320045,0.308899739,0.335994677,0.069134183,0.154201518,0.04766924,0.025145221,10.5697054,0.094610016,0.182930764,0.007946671,0.763862579,0.201870759,30.23349595,0
6531,ITA,2021,2.941875367,1.083668387,0.250237566,759.8703868,6.636530503,0.070243853,0.1691176,0.8308824,0.239185177,-0.433452085,-0.030447345,-0.03664459,0.115537951,0.29334797,0.329055367,0.099346777,0.151064263,0.018053337,-0.033071757,7.132213363,0.140208929,0.269138924,0.010584424,0.893249804,0.1691176,30.21673873,0
6532,ITA,2022,3.643077606,1.833778358,0.1706768,2155.65984,3.825425578,0.049734707,0.17391101,0.82608899,0.226480704,-0.424274473,-0.021101166,-0.025543454,0.008927748,0.425681309,0.500614977,0.064768478,0.161055168,0.012855841,-0.023127815,-2.589462484,-0.386180532,-0.383114437,0.013001091,0.926078048,0.17391101,30.13421103,0
6533,ITS,2017,1.057727321,0.625999666,2.954733415,161.4324214,65.23168928,1.018297867,0.800048495,0.199951505,4.277498035,0.000674286,0.000686624,0.003433953,0.05380915,0.046081655,0.533399184,5.444378879,0.798264215,0.001784279,-0.042536912,0.37028985,2.700587123,2.066531323,0.015610478,0.997769786,0.800048495,27.48731337,1
6534,ITS,2018,1.060927012,0.674713546,3.858856275,161.2560009,75.79654006,1.122571905,0.753287265,0.246712735,3.300986933,0.001458032,0.001636746,0.006634218,0.01139223,0.045892111,0.620616802,4.91923249,0.753230944,5.63212E-05,-0.011531594,0.277497081,3.603641507,2.113780837,0.014810332,0.999925233,0.753287265,27.2883923,1
6535,ITS,2019,1.01639425,0.674262686,4.13660851,133.4554142,78.24666895,1.162277192,0.821284895,0.178715105,4.943426239,0.000111083,0.00012911,0.000722432,0.15160446,0.013463677,0.509118287,6.995905564,0.821243892,4.10035E-05,0.021727552,0.258108767,3.874335654,2.561589232,0.014854015,0.999950074,0.821284895,27.60580605,1
6536,ITS,2020,1.165545612,1.083810773,23.81417507,186.4147532,156.6330059,1.514834357,0.778289359,0.221710641,3.685744662,0.005531335,0.008379057,0.037792759,0.082926911,0.128836842,0.852905454,7.173800567,0.778255856,3.35031E-05,0.057350174,0.043172156,23.16307773,1.904466365,0.009671233,0.999956953,0.778289359,27.80782441,0
6537,ITS,2021,0.934932741,0.890265893,35.81524282,192.0919484,256.687744,1.226307349,0.767397491,0.232602509,3.626416637,0.007973939,0.0097785,0.042039531,0.046882546,-0.049877955,0.900511237,5.79504289,0.766559946,0.000837545,0.073210531,0.028709307,34.83191009,1.847962243,0.004777429,0.99890859,0.767397491,27.8056903,1
6538,ITS,2022,1.0428926,0.991372831,24.51356307,255.3446681,457.6335422,1.042060592,0.825532188,0.174467812,5.084266183,0.004177854,0.004353577,0.024953469,0.106395101,0.035391176,0.847178048,6.417815692,0.825111465,0.000420723,0.06829585,0.042332802,23.62234353,1.377471464,0.002277063,0.999490362,0.825532188,28.11935995,1
6539,ITS,2023,1.03850346,0.997818547,23.77662247,354.2265614,383.3058615,0.823679576,0.851676941,0.148323059,6.201888662,0.00278203,0.002291502,0.015449395,0.05476211,0.032784948,0.903990511,5.998012603,0.851480559,0.000196382,0.041052781,0.044195064,22.62696108,0.980590788,0.002148883,0.999769417,0.851676941,28.28688409,1
6540,ITS,2024,0.985228428,0.926290614,16.49168435,335.3158212,629.4250892,0.850727094,0.875296572,0.124703428,7.60164696,0.001843282,0.00156813,0.012574873,0.022559996,-0.012928792,0.906323587,7.388269564,0.875248203,4.83691E-05,0.056783347,0.0628215,15.91811731,1.050668003,0.001351594,0.99994474,0.875296572,28.46303966,1
6541,JOS,2017,0.13632227,0.050134295,9.308051845,13.15171837,26.26487362,1.322642749,1.649126831,-0.649126831,2.908040719,-0.107787487,-0.142564338,0.21962478,0.011011174,-1.423930543,0.212045128,2.332324536,1.648682712,0.000444119,-0.256058108,0.114107057,8.763699842,26.12997926,0.050357857,0.999730695,1.649126831,33.23017671,1
6542,JOS,2018,0.063730401,0.016397454,13.10646544,6.293090178,26.47870369,1.14539218,1.846958,-0.846958,2.798676584,-0.079930911,-0.091552241,0.108095373,0.0014696,-1.728645758,0.167831536,1.735601065,1.84631196,0.00064604,-0.185663984,0.083156397,12.02553311,53.2166658,0.043257109,0.999650214,1.846958,26.17079452,1
6543,JOS,2019,0.10039372,0.028738949,7.169223192,16.14350421,36.39014579,1.003864917,1.95807084,-0.95807084,3.242267278,-0.182302985,-0.183007571,0.191016743,0.001893184,-1.757966283,0.226316185,1.662247507,1.954150746,0.003920094,-0.30387682,0.141665068,7.058903202,22.26179497,0.027586175,0.997997982,1.95807084,26.25950096,1
6544,JOS,2020,0.08920996,0.063455652,26.83073369,31.19128751,85.57602795,1.440617543,2.088862642,-1.088862642,3.344863604,-0.068127653,-0.098145893,0.090136156,0.002011234,-1.898823248,0.66192613,2.306838702,2.084808973,0.00405367,-0.150960217,0.040611653,24.62347444,10.73930921,0.016834359,0.998059389,2.088862642,26.22599401,1
6545,JOS,2021,0.103170242,0.061327956,6.641616319,76.02438862,54.93070135,0.612819424,2.205176355,-1.205176355,3.665500574,-0.254942802,-0.156233901,0.129635717,0.003254349,-1.977667776,0.56104128,1.018644131,2.205176355,0,-0.25918313,0.158471884,6.310267623,4.561565585,0.011156228,1,2.205176355,26.26334524,1
6546,JOS,2022,0.147327305,0.097187817,6.517354911,105.0815709,101.5016337,0.657213961,2.011201144,-1.011201144,3.631665344,-0.23342486,-0.153410077,0.151710743,0.001936201,-1.714896299,0.638560013,1.186744137,2.011201144,0,-0.279552691,0.154125911,6.488201726,3.457954546,0.00647491,1,2.011201144,26.34614701,1
6547,JOS,2023,0.048114234,0.019085583,5.905485437,29.38098684,73.9328424,0.416165925,2.427638757,-1.427638757,3.480042272,-0.369754766,-0.153879335,0.107785904,0.003468223,-2.310834778,0.286802145,0.596577645,2.427638757,0,-0.230774885,0.167207287,5.98060058,12.58101504,0.005628972,1,2.427638757,26.11531318,1
6548,JOS,2024,0.026452099,0.014630273,6.255131811,45.88404486,32.17282774,0.185901408,2.513978872,-1.513978872,3.407324316,-1.02351108,-0.190272151,0.125676887,0.002234683,-2.447478853,0.351422646,0.2519617,2.513978872,0,-0.249433645,0.141077574,7.088298795,9.014397796,0.005778212,1,2.513978872,26.05924844,1
6549,KCB,2017,1.795602719,0.946804284,3.387899355,112.1941168,2.026117398,0.75142494,0.285414694,0.714585306,0.464843664,-0.044130289,-0.0331606,-0.046405376,0.05935835,0.207896316,0.492268488,1.223816186,0.261306694,0.024108,-0.024006111,0.35799808,2.793311067,2.682326142,0.370869398,0.91553343,0.285414694,25.59305042,0
6550,KCB,2018,1.89502576,1.183980599,3.823751096,144.2144537,2.506964298,0.761064249,0.315754971,0.684245029,0.535626497,0.004762068,0.00362424,0.005296699,0.10866135,0.250535952,0.566875394,1.29102062,0.279920382,0.035834589,-0.005631892,0.295771498,3.380988385,2.237886929,0.303580011,0.886511402,0.315754971,25.63376305,0
6551,KCB,2019,1.672153816,0.443074158,1.435918979,77.1195662,1.282104603,0.437998543,0.280145815,0.719854185,0.319092924,-0.664518837,-0.291058283,-0.4043295,0.057285359,0.166813567,0.223000304,0.498891035,0.248177668,0.031968147,-0.347776948,0.702458114,1.423572424,4.69221515,0.341624656,0.885887473,0.280145815,25.23546459,1
6552,KCB,2020,1.740066579,0.929830766,2.597209999,151.9796111,2.490715376,0.627182818,0.308003321,0.691996679,0.372152005,0.033576635,0.021058688,0.030431777,0.052314,0.22057,0.503552898,0.757807878,0.298040752,0.009962569,-0.004414977,0.457765785,2.184523248,2.020026842,0.251808305,0.967654346,0.308003321,25.29448429,0
6553,KCB,2021,3.165210961,2.851032836,16.95443839,118.6060135,5.524287737,1.128332182,0.227132326,0.772867674,0.311234149,0.150167031,0.169438293,0.219233252,0.680499212,0.458646243,0.546852919,1.546127375,0.211825199,0.015307127,0.241808174,0.084399014,11.84847959,2.150628377,0.20424935,0.93260701,0.227132326,25.42030521,0
6554,KCB,2022,3.633548195,3.091318518,9.778289948,111.849888,5.879428125,1.022938557,0.198063747,0.801936253,0.293304742,0.090946489,0.09303267,0.116010056,1.028443168,0.508094653,0.447154863,1.514829113,0.192931595,0.005132152,0.155746242,0.140902224,7.097120042,2.368517244,0.173986064,0.974088383,0.198063747,25.49791568,0
6555,KCB,2023,4.591073308,3.983282041,9.897957982,119.5263196,5.458841683,0.950870501,0.158679005,0.841320995,0.233823762,0.054822565,0.05212916,0.061961083,0.671021004,0.567604179,0.429098026,1.401169094,0.158059758,0.000619247,0.116472884,0.140775814,7.103492935,2.191571602,0.17418906,0.996097488,0.158679005,25.49297682,0
6556,KCB,2024,4.278947273,3.643696229,8.739683946,73.29220105,7.568338751,1.019371571,0.183649477,0.816350523,0.276181157,0.045969488,0.046859989,0.0574018,0.397324243,0.602040677,0.260536803,1.532981336,0.183607917,4.156E-05,0.23037659,0.186106559,5.37326574,3.061806158,0.134688946,0.999773699,0.183649477,25.51332057,0
6557,KCE,2017,1.897227275,1.530033133,16.96406188,46.6913824,4.265114457,1.845151552,0.296214593,0.703785407,0.863524668,0.055031994,0.101542368,0.144280298,0.56245354,0.265771812,0.420000784,5.378985096,0.296214593,0,0.362472001,0.070137769,14.25765344,6.570135679,0.43261478,1,0.296214593,24.50125433,0
6558,KCE,2018,1.83123125,1.217805853,8.963859522,47.1797329,3.56484867,1.602713401,0.291473498,0.708526502,0.848186068,0.051487701,0.082520028,0.116467101,0.426028388,0.24228188,0.388129111,4.663886033,0.291473498,0,0.271325558,0.130527438,7.66122448,6.612117042,0.449588061,1,0.291473498,24.49946698,0
6559,KCE,2019,1.946862328,1.321714262,7.247760099,56.04558144,2.790633213,1.24530429,0.274845596,0.725154404,0.712843512,0.018296885,0.02278519,0.031421156,0.573408699,0.260240941,0.357355092,3.229839211,0.274845596,0,0.085309949,0.160236077,6.240791836,5.607733581,0.446244345,1,0.274845596,24.38436848,0
6560,KCE,2020,3.718317935,2.342780872,7.000011241,36.3076259,3.350239114,1.453273472,0.150930257,0.849069743,0.356411818,0.049540561,0.071995982,0.084793956,1.354977124,0.410276425,0.257590297,3.431809167,0.150930257,0,0.202271401,0.177609746,5.630321661,8.085920777,0.433782014,1,0.150930257,24.29058504,0
6561,KCE,2021,4.147052118,2.172413855,3.700040493,66.61279478,2.661328611,1.056181642,0.144558818,0.855441182,0.321195545,0.02799565,0.029568492,0.034565195,0.81165198,0.454934135,0.321528387,2.346732229,0.144558818,0,0.106313588,0.327385365,3.054504287,4.523446639,0.396862544,1,0.144558818,24.22967968,0
6562,KCE,2022,5.52911009,2.881784371,5.272693638,16.56218549,4.295745171,1.568430177,0.112363504,0.887636496,0.237165075,0.011636252,0.018250649,0.020560949,2.212597952,0.508906678,0.114553789,3.310477587,0.112363504,0,0.064291773,0.22823634,4.381423216,18.31293219,0.365112481,1,0.112363504,24.17833327,0
6563,KCE,2023,4.441707476,2.597765225,4.072634416,18.04192437,4.975400286,1.162210071,0.15476113,0.84523887,0.359982687,0.045329135,0.052681977,0.062327916,1.238707931,0.532642538,0.083572382,2.703362947,0.15476113,0,0.161056869,0.309839911,3.227473169,16.03235129,0.23359127,1,0.15476113,24.27548915,0
6564,KCE,2024,5.602979543,3.548698567,5.491385778,18.58240258,5.731026536,1.377994383,0.122153425,0.877846575,0.281241593,0.05866201,0.08083592,0.092084338,2.195389016,0.562269716,0.102501864,3.172644042,0.122153425,0,0.218386129,0.249518538,4.007718257,14.33528159,0.2404446,1,0.122153425,24.26525226,0
6565,KGM,2017,1.059145227,0.32207497,6.00408021,11.82077525,13.04284499,3.032966342,0.729164766,0.270835234,3.022472611,0.009518547,0.028869433,0.106594081,0.164822264,0.040535162,0.135317185,12.57199761,0.685349687,0.043815079,0.140834949,0.18182031,5.499935636,28.28512002,0.23253871,0.939910593,0.729164766,27.68371131,0
6566,KGM,2018,0.995562919,0.343568349,7.230896278,15.66546175,15.97962101,3.495215216,0.745596491,0.254403509,3.088199196,0.003505035,0.012250853,0.048155205,0.116612674,-0.00328954,0.203244,14.47689327,0.741374786,0.004221704,0.077190437,0.151337961,6.607727456,21.29166643,0.218729544,0.994337816,0.745596491,27.68293937,0
6567,KGM,2019,1.007818664,0.704547708,15.81909889,38.77546602,17.57297798,3.586436613,0.75021517,0.24978483,3.035273905,0.000350359,0.00125654,0.005030488,0.168216904,0.005844981,0.505701599,14.51026039,0.747567819,0.002647351,0.024276628,0.068540727,14.58986574,8.681712356,0.204088153,0.996471212,0.75021517,27.6594774,0
6568,KGM,2020,1.080989128,0.314536372,7.410042539,6.49586599,20.31388764,3.916054578,0.69160694,0.30839306,2.476245303,0.006674235,0.026136668,0.084751157,0.178406742,0.05584308,0.093503735,14.02113135,0.689513295,0.002093645,0.118771422,0.147040614,6.800842136,51.57007944,0.19277721,0.996972782,0.69160694,27.53726142,0
6569,KGM,2021,1.094631985,0.64869114,16.0662052,28.24154031,30.24190141,5.048724318,0.70467862,0.29532138,2.540812896,0.002986953,0.015080302,0.051064036,0.040704703,0.066685137,0.506428273,18.20384995,0.70467862,0,0.066955955,0.066837896,14.96157208,12.03561825,0.166944672,1,0.70467862,27.54427802,0
6570,KGM,2022,1.085737506,0.823269826,21.88334392,8.128850252,29.39982689,4.223854816,0.738136207,0.261863793,2.926519841,0.001333915,0.005634265,0.021516012,0.638366834,0.063050757,0.117815095,16.74649585,0.735392953,0.002743254,0.081670374,0.051290561,19.49676473,40.00484632,0.143669377,0.996283539,0.738136207,27.63922137,0
6571,KGM,2023,1.105287216,0.476781438,14.79572089,8.49194159,54.45929485,6.888263627,0.74360949,0.25639051,3.091374698,0.001717003,0.011827172,0.046129522,0.190858639,0.077990194,0.195742167,28.63627235,0.740737541,0.00287195,0.160297326,0.074731904,13.38116579,38.87260879,0.126484628,0.996137825,0.74360949,27.68663565,0
